05/14/26-14:11:48.042619 ,1,1000005,1,"LAB TCP Traffic from Kali to Metasploitable2",TCP,172.30.2.100,48794,172.30.2.101,21,0,,0,alert,Allow
05/14/26-14:11:48.042619 ,1,1000004,1,"LAB FTP Connection Attempt from Kali to Metasploitable2",TCP,172.30.2.100,48794,172.30.2.101,21,0,,0,alert,Allow
05/14/26-14:11:48.042645 ,1,1000005,1,"LAB TCP Traffic from Kali to Metasploitable2",TCP,172.30.2.100,48794,172.30.2.101,53,35130,,0,alert,Allow
05/14/26-14:11:48.042659 ,1,1000005,1,"LAB TCP Traffic from Kali to Metasploitable2",TCP,172.30.2.100,48794,172.30.2.101,6689,63114,,0,alert,Allow
05/14/26-14:11:48.042686 ,1,1000005,1,"LAB TCP Traffic from Kali to Metasploitable2",TCP,172.30.2.100,48794,172.30.2.101,990,64769,,0,alert,Allow
05/14/26-14:11:48.042761 ,1,1000005,1,"LAB TCP Traffic from Kali to Metasploitable2",TCP,172.30.2.100,48794,172.30.2.101,3306,0,,0,alert,Allow
05/14/26-14:11:48.042900 ,1,1000005,1,"LAB TCP Traffic from Kali to Metasploitable2",TCP,172.30.2.100,48794,172.30.2.101,139,0,,0,alert,Allow
05/14/26-14:11:48.042913 ,1,1000005,1,"LAB TCP Traffic from Kali to Metasploitable2",TCP,172.30.2.100,48794,172.30.2.101,22,0,,0,alert,Allow
05/14/26-14:11:48.042913 ,1,1000002,1,"LAB SSH Connection Attempt from Kali to Metasploitable2",TCP,172.30.2.100,48794,172.30.2.101,22,0,,0,alert,Allow
05/14/26-14:11:48.043385 ,1,1000005,1,"LAB TCP Traffic from Kali to Metasploitable2",TCP,172.30.2.100,48794,172.30.2.101,53,0,,0,alert,Allow
05/14/26-14:11:48.043951 ,1,1000005,1,"LAB TCP Traffic from Kali to Metasploitable2",TCP,172.30.2.100,48794,172.30.2.101,1755,1843,,0,alert,Allow
05/14/26-14:11:48.043966 ,1,1000005,1,"LAB TCP Traffic from Kali to Metasploitable2",TCP,172.30.2.100,48794,172.30.2.101,8383,35338,,0,alert,Allow
05/14/26-14:11:48.043980 ,1,1000005,1,"LAB TCP Traffic from Kali to Metasploitable2",TCP,172.30.2.100,48794,172.30.2.101,1033,24688,,0,alert,Allow
05/14/26-14:11:48.043994 ,1,1000005,1,"LAB TCP Traffic from Kali to Metasploitable2",TCP,172.30.2.100,48794,172.30.2.101,8084,6717,,0,alert,Allow
05/14/26-14:11:48.044007 ,1,1000005,1,"LAB TCP Traffic from Kali to Metasploitable2",TCP,172.30.2.100,48794,172.30.2.101,9040,13356,,0,alert,Allow
05/14/26-14:11:48.044020 ,1,1000005,1,"LAB TCP Traffic from Kali to Metasploitable2",TCP,172.30.2.100,48794,172.30.2.101,2998,23200,,0,alert,Allow
05/14/26-14:11:48.044048 ,1,1000005,1,"LAB TCP Traffic from Kali to Metasploitable2",TCP,172.30.2.100,48794,172.30.2.101,7778,33754,,0,alert,Allow
05/14/26-14:11:48.044060 ,1,1000005,1,"LAB TCP Traffic from Kali to Metasploitable2",TCP,172.30.2.100,48794,172.30.2.101,20222,25626,,0,alert,Allow
05/14/26-14:11:48.044135 ,1,1000005,1,"LAB TCP Traffic from Kali to Metasploitable2",TCP,172.30.2.100,48794,172.30.2.101,3869,497,,0,alert,Allow
05/14/26-14:11:48.044177 ,1,1000005,1,"LAB TCP Traffic from Kali to Metasploitable2",TCP,172.30.2.100,48794,172.30.2.101,1046,112,,0,alert,Allow
05/14/26-14:11:48.044223 ,1,1000005,1,"LAB TCP Traffic from Kali to Metasploitable2",TCP,172.30.2.100,48794,172.30.2.101,9091,32406,,0,alert,Allow
05/14/26-14:11:48.044251 ,1,1000005,1,"LAB TCP Traffic from Kali to Metasploitable2",TCP,172.30.2.100,48794,172.30.2.101,40911,33619,,0,alert,Allow
05/14/26-14:11:48.044430 ,1,1000005,1,"LAB TCP Traffic from Kali to Metasploitable2",TCP,172.30.2.100,48794,172.30.2.101,3268,10555,,0,alert,Allow
05/14/26-14:11:48.044477 ,1,1000005,1,"LAB TCP Traffic from Kali to Metasploitable2",TCP,172.30.2.100,48794,172.30.2.101,8002,27979,,0,alert,Allow
05/14/26-14:11:48.044507 ,1,1000005,1,"LAB TCP Traffic from Kali to Metasploitable2",TCP,172.30.2.100,48794,172.30.2.101,3372,47687,,0,alert,Allow
05/14/26-14:11:48.044536 ,1,1000005,1,"LAB TCP Traffic from Kali to Metasploitable2",TCP,172.30.2.100,48794,172.30.2.101,5906,34651,,0,alert,Allow
05/14/26-14:11:48.044550 ,1,1000005,1,"LAB TCP Traffic from Kali to Metasploitable2",TCP,172.30.2.100,48794,172.30.2.101,3211,57158,,0,alert,Allow
05/14/26-14:11:48.044577 ,1,1000005,1,"LAB TCP Traffic from Kali to Metasploitable2",TCP,172.30.2.100,48794,172.30.2.101,1984,58009,,0,alert,Allow
05/14/26-14:11:48.044625 ,1,1000005,1,"LAB TCP Traffic from Kali to Metasploitable2",TCP,172.30.2.100,48794,172.30.2.101,668,56093,,0,alert,Allow
05/14/26-14:11:48.044675 ,1,1000005,1,"LAB TCP Traffic from Kali to Metasploitable2",TCP,172.30.2.100,48794,172.30.2.101,16012,52297,,0,alert,Allow
05/14/26-14:11:48.044702 ,1,1000005,1,"LAB TCP Traffic from Kali to Metasploitable2",TCP,172.30.2.100,48794,172.30.2.101,52869,12227,,0,alert,Allow
05/14/26-14:11:48.044763 ,1,1000005,1,"LAB TCP Traffic from Kali to Metasploitable2",TCP,172.30.2.100,48794,172.30.2.101,1030,53997,,0,alert,Allow
05/14/26-14:11:48.044777 ,1,1000005,1,"LAB TCP Traffic from Kali to Metasploitable2",TCP,172.30.2.100,48794,172.30.2.101,84,44728,,0,alert,Allow
05/14/26-14:11:48.044805 ,1,1000005,1,"LAB TCP Traffic from Kali to Metasploitable2",TCP,172.30.2.100,48794,172.30.2.101,3370,41322,,0,alert,Allow
05/14/26-14:11:48.044851 ,1,1000005,1,"LAB TCP Traffic from Kali to Metasploitable2",TCP,172.30.2.100,48794,172.30.2.101,5357,34029,,0,alert,Allow
